transaction_id,user_id,amount,payment_method,device_type,mouse_movement_score,geo_location,ip_risk_score,account_age_days,time_of_day,day_of_week,num_prev_transactions,avg_transaction_amount,is_international,is_vpn,fraud_flag
txn_6951,2851,444.65,credit_card,tablet,0.19,Unknown,0.7,1684,11,Monday,8,93.34,0,0,0
txn_35047,4728,37.11,net_banking,tablet,0.44,Mumbai,,1813,17,Friday,8,57.1,0,1,0
txn_14988,1621,20.26,upi,tablet,0.16,Bangalore,0.55,983,21,Thursday,5,51.0,0,1,0
txn_6838,4286,43.09,None,mobile,0.75,Mumbai,0.24,1624,11,Saturday,11,88.16,0,0,0
txn_2043,4521,123.41,debit_card,tablet,,Dubai,0.58,1513,7,Wednesday,14,56.54,0,0,0
txn_36411,4913,65.02,wallet,desktop,0.26,Delhi,,982,14,Monday,11,46.58,0,0,0
txn_16614,4918,74.19,wallet,desktop,0.44,New York,0.03,1015,16,Saturday,15,69.32,0,0,0
txn_21029,1564,35.62,wallet,desktop,0.28,Mumbai,,1612,16,Monday,11,91.34,0,0,0
txn_46321,4883,125.56,bnpl,desktop,0.45,New York,0.35,1837,3,Wednesday,7,105.39,0,0,0
txn_39751,3281,17.91,bnpl,desktop,0.3,Delhi,0.85,840,20,Monday,13,59.82,1,0,0
txn_11108,3892,101.47,upi,desktop,0.17,None,0.31,770,22,Tuesday,16,64.03,0,1,0
txn_31037,2472,52.03,credit_card,tablet,0.47,Unknown,0.94,163,8,Sunday,8,57.33,0,0,0
txn_10754,3590,39.29,debit_card,desktop,0.24,Bangalore,0.8,276,7,Wednesday,6,104.85,0,0,0
txn_32344,3488,116.2,wallet,tablet,0.21,None,0.51,1642,0,Sunday,10,99.73,0,0,0
txn_44824,4642,95.6,upi,desktop,0.17,Bangalore,0.98,623,17,Saturday,17,82.36,1,0,0
txn_3129,3875,82.78,debit_card,tablet,0.12,Unknown,0.33,1985,10,Sunday,12,80.89,0,0,0
txn_19175,4212,162.93,upi,mobile,0.35,Unknown,0.29,874,14,Monday,15,,0,0,0
txn_41360,4635,83.62,wallet,tablet,0.06,New York,0.21,1979,14,Wednesday,14,126.37,0,0,0
txn_4031,3608,239.49,wallet,None,0.38,Mumbai,0.61,1955,11,Friday,5,123.92,0,0,0
txn_42894,3773,19.21,bnpl,mobile,0.17,New York,0.7,1749,1,Wednesday,8,63.87,0,1,0
txn_31740,4854,243.14,net_banking,tablet,0.14,Bangalore,0.46,582,13,Saturday,10,85.18,1,0,0
txn_25648,2175,130.75,debit_card,tablet,0.26,London,0.58,1917,16,Friday,11,89.46,0,0,0
txn_41114,1910,80.35,wallet,desktop,0.1,New York,0.14,1135,3,Monday,15,106.1,0,1,0
txn_45413,4508,41.37,debit_card,mobile,0.12,Bangalore,0.88,1658,13,Friday,7,71.72,0,0,0
txn_46949,2568,638.65,wallet,None,0.14,New York,0.53,500,21,Wednesday,11,102.8,0,0,0
txn_26766,2722,17.68,net_banking,desktop,0.2,Unknown,0.27,310,14,Monday,10,60.98,0,0,0
txn_47810,1689,99.05,bnpl,mobile,0.55,Delhi,0.8,1206,8,Sunday,8,68.07,0,0,0
txn_32980,4168,160.66,debit_card,desktop,0.4,Bangalore,,831,5,Monday,9,92.08,0,0,0
txn_22604,2462,128.07,debit_card,desktop,0.17,London,0.5,1508,16,Thursday,16,84.56,1,0,0
txn_9700,1300,19.83,upi,desktop,0.23,London,0.04,1315,11,Monday,5,27.11,0,0,0
txn_49386,3375,101.26,credit_card,mobile,0.53,Delhi,0.76,849,6,Wednesday,10,95.67,0,0,0
txn_49702,1449,18.2,credit_card,mobile,0.34,Mumbai,0.3,85,2,Tuesday,11,74.31,0,0,0
txn_13128,4078,75.03,upi,desktop,0.42,None,0.44,1720,1,Tuesday,16,80.11,0,0,0
txn_32457,3327,26.78,credit_card,mobile,0.1,Delhi,0.63,1598,7,Monday,10,67.23,0,0,0
txn_36828,1861,1.92,None,mobile,0.09,New York,0.97,234,9,Tuesday,11,88.72,1,0,0
txn_13173,2490,83.81,wallet,mobile,0.16,Dubai,0.94,1219,1,Wednesday,6,107.97,0,0,0
txn_5828,3936,64.89,net_banking,desktop,0.39,New York,0.58,1886,18,Saturday,9,60.35,1,0,0
txn_17791,1581,6.07,net_banking,tablet,0.32,Bangalore,0.39,396,12,Wednesday,12,107.92,0,0,0
txn_42068,3455,84.92,credit_card,desktop,0.22,Bangalore,0.47,1971,3,Tuesday,13,70.79,0,0,0
txn_16378,3418,24.71,credit_card,desktop,0.31,Unknown,0.08,556,11,Friday,13,85.28,0,0,0
txn_29337,1672,55.24,debit_card,mobile,0.26,Mumbai,0.37,1018,2,Wednesday,6,89.09,0,0,0
txn_29697,4050,98.91,upi,tablet,0.31,Delhi,0.83,1347,20,Wednesday,11,69.49,0,0,0
txn_12605,4125,7.9,None,desktop,0.14,Unknown,0.87,829,5,Thursday,10,102.98,0,0,0
txn_23790,1058,80.93,net_banking,tablet,0.27,None,0.21,1223,1,Saturday,12,76.56,0,0,0
txn_37675,3396,116.45,wallet,tablet,0.35,Bangalore,0.67,1805,20,Monday,7,102.95,0,0,0
txn_38819,1065,501.83,debit_card,tablet,0.24,New York,0.85,279,18,Sunday,11,71.19,0,0,0
txn_19781,2050,79.52,bnpl,desktop,0.15,None,0.93,741,9,Friday,11,67.79,0,0,0
txn_25880,1230,120.84,debit_card,desktop,0.25,New York,0.43,1829,10,Tuesday,10,83.6,0,0,0
txn_34598,3516,189.6,bnpl,mobile,0.43,Bangalore,0.51,1638,19,Thursday,10,51.86,1,0,0
txn_8198,1652,111.78,debit_card,desktop,0.67,Bangalore,0.73,298,5,Monday,10,72.17,0,1,0
txn_16260,3568,194.64,upi,mobile,0.6,New York,0.02,336,4,Saturday,6,77.71,0,0,0
txn_46551,4693,36.69,upi,mobile,0.24,Dubai,0.51,430,15,Thursday,6,70.55,0,1,0
txn_16229,2810,146.12,bnpl,desktop,0.17,Unknown,0.36,1786,14,Wednesday,18,51.81,0,0,0
txn_17590,1784,200.24,wallet,desktop,0.29,Delhi,0.25,1966,23,Monday,13,101.56,0,0,0
txn_3644,3588,298.18,wallet,desktop,0.49,New York,0.8,905,16,Sunday,9,65.41,1,0,0
txn_28117,3855,33.29,net_banking,mobile,0.18,Bangalore,0.59,1260,22,Sunday,12,74.5,0,1,0
txn_44046,1772,15.27,debit_card,tablet,0.16,Delhi,0.41,343,5,Tuesday,10,,0,0,0
txn_41872,2356,16.5,None,desktop,0.42,Unknown,0.26,820,12,Monday,9,63.13,0,0,0
txn_37656,4043,65.26,debit_card,tablet,0.39,London,0.04,307,15,Wednesday,7,92.04,0,0,0
txn_47345,1145,102.45,debit_card,tablet,0.31,London,0.82,1057,0,Wednesday,12,76.7,0,0,0
txn_24042,1413,139.25,net_banking,mobile,0.2,Unknown,0.52,1273,2,Thursday,13,109.33,0,0,0
txn_23079,1378,29.64,None,desktop,0.33,Bangalore,0.02,942,8,Monday,13,83.57,0,0,0
txn_29928,4483,7.53,debit_card,tablet,0.13,None,,1646,5,Sunday,7,82.64,0,0,0
txn_7173,2866,101.15,bnpl,desktop,0.28,Unknown,0.09,770,18,Friday,9,86.79,0,0,0
txn_40570,4760,169.14,upi,desktop,0.27,Mumbai,0.21,1332,15,Monday,7,98.91,0,0,0
txn_8108,3902,13.73,debit_card,desktop,,Mumbai,0.61,483,10,Wednesday,11,62.25,0,1,0
txn_32108,3894,182.05,credit_card,mobile,0.19,Bangalore,0.44,1948,14,Wednesday,9,76.28,0,0,0
txn_1260,3072,49.38,debit_card,tablet,,London,0.53,1301,16,Sunday,13,77.0,0,0,1
txn_20242,3884,47.38,wallet,desktop,0.52,New York,0.81,1745,13,Thursday,11,61.54,0,0,0
txn_5833,2476,112.56,bnpl,tablet,0.72,New York,0.85,465,13,Tuesday,18,92.75,0,0,0
txn_29721,2165,1.09,credit_card,None,0.33,Bangalore,0.96,435,20,Tuesday,13,101.85,0,0,0
txn_3482,1775,55.48,debit_card,mobile,0.29,Delhi,0.63,1086,17,Thursday,11,81.07,0,0,0
txn_17752,2381,52.86,wallet,tablet,0.14,New York,0.07,591,22,Wednesday,14,,0,0,0
txn_43265,1736,13.25,credit_card,tablet,0.16,None,0.58,855,13,Monday,11,,0,0,0
txn_8647,2141,46.67,bnpl,tablet,0.27,Bangalore,1.0,1540,10,Monday,8,74.81,0,0,0
txn_29238,1121,14.54,debit_card,desktop,0.22,Delhi,0.45,15,22,Thursday,8,107.55,0,0,0
txn_49480,4567,42.77,credit_card,tablet,0.24,Delhi,0.78,168,2,Sunday,7,112.87,0,1,0
txn_2662,4808,114.39,bnpl,tablet,0.37,New York,0.22,117,11,Friday,13,83.49,0,0,0
txn_43415,1438,4.52,debit_card,None,0.73,Unknown,0.54,1390,2,Friday,14,59.85,0,0,0
txn_45279,3280,17.2,credit_card,tablet,0.27,New York,,293,8,Saturday,7,96.12,0,0,0
txn_20201,1619,14.83,debit_card,mobile,0.04,Dubai,0.65,1436,7,Tuesday,12,92.75,0,1,0
txn_10198,4326,24.62,credit_card,mobile,0.06,Delhi,0.29,1849,22,Sunday,7,99.77,0,1,0
txn_4608,1267,30.42,net_banking,desktop,,Mumbai,0.89,547,9,Friday,12,89.38,0,0,0
txn_18762,4437,156.01,wallet,mobile,0.11,New York,0.94,816,17,Thursday,13,90.73,0,0,0
txn_44055,4363,48.99,net_banking,desktop,0.23,Dubai,0.33,1594,13,Saturday,7,81.64,0,0,0
txn_33238,3720,178.73,wallet,mobile,0.12,Dubai,0.38,258,19,Thursday,12,63.06,0,0,0
txn_49631,4231,119.43,bnpl,tablet,0.57,Mumbai,0.42,1732,23,Thursday,10,66.46,0,0,0
txn_21579,2143,76.24,credit_card,tablet,0.11,Delhi,0.49,1391,22,Thursday,10,56.7,0,0,0
txn_4361,3561,184.69,credit_card,mobile,0.15,Dubai,0.76,487,13,Monday,8,71.74,0,0,0
txn_46982,2573,206.18,debit_card,desktop,0.08,New York,0.89,530,0,Thursday,9,67.92,0,0,0
txn_21262,3957,370.54,credit_card,tablet,0.18,Delhi,0.21,635,17,Wednesday,8,80.5,0,1,0
txn_8936,4201,117.43,net_banking,mobile,0.12,London,0.77,405,5,Friday,9,70.67,0,1,0
txn_8826,3476,14.9,upi,desktop,0.27,Bangalore,0.16,696,9,Sunday,10,46.18,0,1,0
txn_47713,2373,16.44,debit_card,None,0.07,Unknown,0.29,65,9,Wednesday,5,82.04,0,0,0
txn_15964,1281,35.81,net_banking,mobile,0.34,None,0.4,1278,5,Thursday,14,82.82,0,0,0
txn_11078,4670,33.39,upi,desktop,0.22,Delhi,0.95,1976,3,Monday,10,,0,0,0
txn_21190,2152,58.84,wallet,mobile,0.22,Delhi,0.76,1438,22,Sunday,12,111.25,0,1,0
txn_36775,4822,91.64,upi,tablet,0.56,Unknown,0.89,1335,17,Tuesday,13,88.48,0,0,0
txn_47210,3534,31.67,wallet,desktop,0.52,Mumbai,0.29,1434,22,Sunday,11,75.25,0,1,0
txn_22565,2285,254.51,net_banking,desktop,0.12,Bangalore,,1453,22,Monday,11,36.29,0,0,0
txn_18800,1848,25.12,credit_card,tablet,0.37,Bangalore,0.13,1224,5,Monday,7,72.71,0,0,0
txn_30810,2645,17.72,bnpl,mobile,0.39,Dubai,,164,21,Tuesday,5,88.1,0,0,0
txn_46246,2195,113.31,debit_card,desktop,0.17,Dubai,0.83,1181,3,Tuesday,8,,0,0,0
txn_24915,1691,61.66,wallet,tablet,0.53,Bangalore,0.37,861,15,Thursday,7,91.52,0,0,0
txn_42375,4637,125.8,upi,mobile,0.17,Unknown,0.39,1506,1,Monday,12,43.24,0,0,0
txn_38450,3641,11.11,None,tablet,0.49,Unknown,0.48,1477,11,Monday,9,88.81,0,0,0
txn_19202,3941,21.16,wallet,tablet,0.2,Unknown,0.96,1558,10,Friday,4,65.19,0,0,0
txn_19384,3581,239.39,None,mobile,0.25,Bangalore,0.28,390,13,Wednesday,5,75.12,0,0,0
txn_34777,3222,10.27,upi,mobile,0.33,Mumbai,0.84,1100,6,Wednesday,11,98.79,0,0,0
txn_26218,3296,129.51,debit_card,desktop,0.08,Mumbai,0.17,758,6,Thursday,6,91.96,1,0,0
txn_43833,3404,26.56,bnpl,desktop,0.27,New York,0.62,996,8,Monday,7,92.9,0,1,0
txn_1906,4315,30.73,credit_card,desktop,0.18,Bangalore,0.21,1938,3,Thursday,8,70.85,0,0,0
txn_43021,3403,34.59,credit_card,desktop,0.3,Dubai,0.09,396,18,Monday,9,69.32,0,0,0
txn_24679,2095,20.55,credit_card,None,0.13,Dubai,0.66,271,15,Friday,15,95.11,0,0,0
txn_37516,1654,37.31,debit_card,mobile,0.03,Unknown,0.31,1233,6,Wednesday,12,69.07,0,0,0
txn_11930,3279,149.64,net_banking,desktop,0.33,Dubai,0.64,1222,0,Sunday,12,72.14,0,0,0
txn_25472,3047,68.06,upi,desktop,0.51,Dubai,0.29,656,20,Saturday,10,89.25,0,0,0
txn_1757,4156,283.94,wallet,tablet,0.27,Mumbai,0.76,1745,0,Thursday,11,94.35,0,1,0
txn_47196,4832,8.85,upi,desktop,0.36,Delhi,0.5,1121,8,Sunday,9,85.04,1,0,0
txn_890,2081,49.15,debit_card,mobile,0.51,Bangalore,0.02,363,17,Wednesday,8,35.18,0,0,1
txn_36487,4284,5.96,net_banking,desktop,0.06,Dubai,0.81,82,8,Friday,11,32.92,0,0,0
txn_47353,1025,121.7,credit_card,tablet,0.17,Unknown,0.12,28,2,Sunday,15,78.07,0,0,0
txn_39800,2157,99.69,bnpl,mobile,0.23,London,0.84,1384,10,Wednesday,11,67.06,0,0,0
txn_27873,2584,52.78,net_banking,mobile,0.3,Unknown,0.89,809,20,Sunday,8,104.05,0,0,0
txn_7184,1952,108.69,wallet,desktop,0.31,Delhi,0.86,1086,11,Sunday,8,115.48,0,0,0
txn_3818,2141,20.15,upi,tablet,0.38,Mumbai,0.4,169,3,Tuesday,13,83.64,0,0,0
txn_13441,3727,41.52,debit_card,tablet,0.23,Bangalore,0.88,107,20,Thursday,12,83.85,0,0,0
txn_14179,4408,98.62,debit_card,desktop,,Delhi,0.37,947,16,Wednesday,11,75.86,0,1,0
txn_39694,1159,156.01,debit_card,tablet,0.52,New York,0.59,1552,8,Sunday,7,119.56,0,0,0
txn_41322,1437,7.18,net_banking,tablet,0.05,Delhi,0.5,364,8,Thursday,11,62.77,0,0,0
txn_45649,2762,20.17,credit_card,desktop,0.72,None,0.46,1554,12,Saturday,10,87.22,0,0,0
txn_24954,2308,107.95,upi,mobile,0.1,Bangalore,0.96,1877,10,Thursday,10,71.45,0,0,0
txn_38046,4886,50.49,wallet,tablet,,None,0.09,1018,16,Tuesday,16,68.43,0,0,0
txn_19870,2075,95.97,upi,mobile,0.03,New York,0.5,735,6,Wednesday,8,49.89,0,0,0
txn_47299,3522,219.89,credit_card,tablet,0.12,Bangalore,0.41,1380,15,Friday,9,59.37,0,0,0
txn_8215,4823,21.28,net_banking,tablet,0.36,Unknown,0.9,1877,19,None,17,103.15,0,0,0
txn_47886,4553,235.17,bnpl,mobile,0.42,Mumbai,0.73,212,9,Sunday,8,132.4,0,0,0
txn_35979,1159,3.68,bnpl,tablet,0.08,Unknown,0.11,1567,4,Saturday,14,94.62,0,0,0
txn_3088,2343,332.77,wallet,tablet,0.48,Mumbai,0.3,1599,7,Saturday,16,82.73,0,0,0
txn_6188,1973,10.94,upi,mobile,0.21,New York,0.53,424,14,Friday,15,,1,1,0
txn_38250,3102,15.12,wallet,desktop,0.47,London,0.89,41,21,Wednesday,10,99.13,0,1,0
txn_9742,3643,118.5,net_banking,desktop,0.27,New York,0.03,364,20,Monday,14,64.9,0,0,0
txn_43818,3501,276.86,None,desktop,0.06,None,0.1,133,8,Wednesday,10,74.83,0,0,0
txn_17822,3109,98.31,upi,mobile,0.34,Unknown,0.83,1065,1,Tuesday,10,83.41,0,1,0
txn_11464,3002,66.66,net_banking,tablet,0.52,London,0.43,1248,19,Sunday,8,32.27,1,0,0
txn_29176,2844,176.43,credit_card,desktop,,Mumbai,0.14,1594,13,Saturday,11,73.49,1,0,0
txn_37155,4231,40.59,wallet,tablet,0.23,Mumbai,0.27,77,16,Tuesday,11,42.21,1,0,0
txn_49689,4067,197.69,wallet,mobile,0.02,London,0.13,1412,15,Monday,7,,0,0,0
txn_12733,4036,28.13,debit_card,tablet,0.38,Dubai,0.36,999,9,Wednesday,12,35.03,0,0,0
txn_20263,1440,22.84,bnpl,tablet,0.15,London,0.62,1608,5,Saturday,5,23.18,0,0,0
txn_23859,1627,44.45,net_banking,tablet,0.25,Delhi,0.09,1056,2,Sunday,12,87.73,0,1,0
txn_12295,3423,51.52,credit_card,tablet,0.27,New York,0.46,1516,4,Thursday,9,75.82,1,0,0
txn_24382,4726,82.02,net_banking,desktop,0.3,Unknown,0.62,1878,6,Wednesday,13,84.76,0,0,0
txn_12892,3986,107.8,bnpl,tablet,,Mumbai,0.35,1657,4,Thursday,8,95.27,0,0,0
txn_1693,2920,62.71,wallet,mobile,0.15,London,0.76,206,8,Thursday,7,90.69,0,0,0
txn_28268,4630,25.7,wallet,desktop,0.1,Bangalore,0.49,569,12,Monday,6,84.98,0,0,0
txn_25574,2869,32.03,upi,desktop,,None,0.87,1635,21,Thursday,8,72.3,0,0,0
txn_25673,4174,63.85,net_banking,mobile,0.1,Bangalore,0.62,164,8,Saturday,13,66.91,0,0,0
txn_1211,2715,71.57,wallet,tablet,0.24,Mumbai,0.62,1301,14,Wednesday,9,84.91,0,0,1
txn_35027,1647,503.18,credit_card,desktop,0.54,Mumbai,0.44,907,22,Tuesday,7,80.42,1,0,0
txn_35585,3374,128.89,credit_card,mobile,,New York,0.38,1824,19,Thursday,16,118.1,0,0,0
txn_44232,4125,159.83,bnpl,mobile,0.1,Mumbai,0.42,1689,3,Thursday,4,39.0,0,0,0
txn_17921,4178,81.78,bnpl,tablet,0.43,Mumbai,0.35,668,20,Saturday,8,74.99,0,0,0
txn_3730,4282,40.74,debit_card,mobile,0.34,Bangalore,0.46,1360,5,Friday,9,107.61,0,0,0
txn_21540,3299,191.06,None,tablet,0.2,New York,0.66,1367,2,Sunday,10,106.79,0,0,0
txn_95,2129,77.12,credit_card,tablet,0.11,Delhi,,204,5,Tuesday,2,56.37,0,1,1
txn_30786,4522,34.44,debit_card,tablet,0.26,Bangalore,0.74,1127,11,Saturday,4,65.46,0,0,0
txn_16914,4149,30.8,wallet,mobile,0.54,New York,0.8,1279,5,Tuesday,10,57.42,0,0,0
txn_6844,1178,25.88,net_banking,mobile,0.06,Unknown,0.98,675,22,Saturday,13,70.66,0,0,0
txn_14107,1986,20.75,upi,tablet,0.33,Mumbai,0.2,1242,3,Tuesday,11,109.36,0,0,0
txn_41053,3608,40.56,wallet,mobile,0.63,Unknown,0.3,1911,19,Saturday,8,108.64,0,0,0
txn_17160,3733,74.06,wallet,desktop,0.15,Dubai,0.24,569,23,Saturday,5,60.87,1,0,0
txn_21603,2405,101.16,upi,desktop,0.6,Bangalore,0.14,1854,1,None,14,48.58,1,0,0
txn_57,2528,64.63,None,None,0.29,Dubai,0.39,1064,9,Thursday,10,125.67,1,0,1
txn_4725,2850,37.29,credit_card,desktop,0.32,Bangalore,0.7,292,13,Sunday,10,73.84,0,1,0
txn_25102,2803,2.04,wallet,desktop,0.44,Bangalore,0.11,842,0,Wednesday,7,98.57,0,0,0
txn_21605,2504,115.36,debit_card,desktop,,Delhi,0.48,1529,15,Thursday,11,35.08,0,1,0
txn_49918,2605,170.76,None,tablet,0.19,Dubai,0.82,320,2,Tuesday,7,74.62,0,0,0
txn_48963,3127,125.84,upi,desktop,0.39,Unknown,0.59,255,15,Thursday,16,93.94,0,0,0
txn_13998,2096,318.22,credit_card,tablet,,Mumbai,0.22,1810,8,Friday,9,56.56,0,0,0
txn_42399,1664,13.5,bnpl,tablet,0.45,London,0.95,528,19,Friday,12,109.38,0,0,0
txn_49556,1661,7.78,wallet,mobile,0.21,Mumbai,0.91,1593,6,None,10,56.21,0,0,0
txn_25604,1128,36.12,upi,desktop,0.74,New York,0.79,849,1,Tuesday,13,88.01,0,0,0
txn_30296,2584,26.32,bnpl,desktop,0.24,Dubai,0.11,973,18,Thursday,10,79.85,0,0,0
txn_44899,1201,89.61,upi,mobile,0.44,Mumbai,0.73,1900,11,Monday,8,46.21,0,0,0
txn_28482,1992,136.97,credit_card,tablet,0.54,None,0.8,1660,7,Friday,8,112.89,0,0,0
txn_10939,2005,87.65,upi,desktop,0.11,None,0.36,1132,12,Tuesday,10,74.83,1,0,0
txn_2006,1401,20.74,bnpl,desktop,0.28,New York,0.02,630,9,Sunday,9,88.64,0,0,0
txn_1628,2203,685.73,credit_card,desktop,0.29,London,0.32,270,3,Tuesday,12,77.35,0,0,0
txn_22168,3827,57.8,upi,desktop,0.07,London,0.21,1716,3,Friday,8,78.46,0,0,0
txn_33773,4866,449.33,bnpl,desktop,0.11,Delhi,0.34,1774,22,Friday,7,70.19,0,0,0
txn_16858,3611,199.1,net_banking,mobile,0.14,New York,0.21,704,8,Sunday,7,50.27,0,0,0
txn_1434,2065,129.13,upi,tablet,0.2,London,0.21,205,7,None,11,75.09,0,0,1
txn_11442,2298,235.03,wallet,desktop,0.14,None,0.18,13,10,Wednesday,7,68.9,0,1,0
txn_22432,1219,184.76,debit_card,mobile,,Dubai,0.75,387,16,Thursday,11,64.55,0,0,0
txn_13654,2199,164.55,debit_card,tablet,0.43,London,0.57,1825,14,None,15,,0,0,0
txn_37290,4305,39.34,bnpl,mobile,0.54,Dubai,0.43,637,6,Tuesday,15,67.74,0,0,0
txn_43416,4533,11.51,upi,desktop,,New York,0.34,1326,20,Tuesday,13,70.04,0,0,0
txn_16753,2525,265.98,net_banking,mobile,0.17,Dubai,0.2,1164,16,Tuesday,8,87.08,1,0,0
txn_15512,4790,89.69,upi,None,0.32,New York,0.16,156,9,Sunday,8,54.73,0,1,0
txn_25832,2033,277.12,debit_card,desktop,0.29,London,0.69,114,1,Tuesday,9,70.81,0,0,0
txn_4827,2845,151.51,credit_card,tablet,0.03,New York,0.59,1979,2,Monday,10,67.77,0,0,0
txn_30909,4866,149.12,upi,desktop,0.14,Dubai,0.22,981,13,Friday,8,53.12,0,0,0
txn_32874,2751,10.83,bnpl,tablet,0.32,Bangalore,0.02,66,18,Friday,8,106.45,0,0,0
txn_23712,2658,54.62,bnpl,desktop,0.41,Unknown,0.76,21,9,Sunday,14,85.29,0,1,0
txn_23862,3054,124.06,upi,tablet,0.36,Unknown,0.18,863,1,Saturday,14,76.43,0,0,0
txn_43549,4991,32.64,upi,tablet,0.49,Mumbai,0.47,841,14,Friday,14,85.6,0,0,0
txn_18314,3612,133.77,bnpl,desktop,0.3,Delhi,0.22,1000,12,Thursday,10,80.9,0,0,0
txn_31327,4125,289.15,upi,None,0.69,Delhi,0.99,193,8,Saturday,8,91.31,0,0,0
txn_27759,4211,85.51,bnpl,None,0.13,Unknown,0.81,364,17,Tuesday,7,115.13,0,0,0
txn_16803,3212,132.82,wallet,desktop,0.21,Delhi,0.98,219,17,None,4,79.19,0,0,0
txn_47988,4220,218.69,credit_card,tablet,0.19,Mumbai,0.4,655,6,Tuesday,10,78.53,0,0,0
txn_9746,1898,60.79,net_banking,mobile,0.18,London,0.45,94,7,Friday,12,,0,0,0
txn_13314,4091,60.44,upi,mobile,0.2,Dubai,0.63,1099,15,Monday,13,118.1,0,0,0
txn_10942,3004,75.02,bnpl,tablet,0.26,Delhi,0.64,198,23,Wednesday,5,100.35,0,0,0
txn_30547,3779,78.27,debit_card,tablet,0.26,Delhi,0.58,1565,4,Saturday,14,92.54,0,0,0
txn_14040,1990,271.77,upi,mobile,0.27,Dubai,0.24,1099,15,Monday,15,48.32,1,1,0
txn_12848,4855,121.75,debit_card,tablet,0.31,Bangalore,0.47,629,3,Tuesday,7,95.47,0,1,0
txn_39994,4783,206.75,None,desktop,0.46,London,0.85,987,0,Thursday,11,62.84,0,0,0
txn_2790,2246,57.68,bnpl,tablet,0.19,Delhi,0.43,1674,7,Monday,7,70.2,0,0,0
txn_47757,1687,155.22,net_banking,desktop,0.46,Delhi,0.32,128,19,Friday,8,74.42,0,0,0
txn_11341,2052,372.84,None,desktop,0.26,New York,0.78,1600,4,Friday,10,89.82,0,1,0
txn_28031,2033,30.51,debit_card,tablet,0.51,Unknown,0.24,1306,14,Sunday,17,85.32,0,0,0
txn_48712,4850,58.15,debit_card,tablet,0.48,Bangalore,0.05,897,12,Saturday,11,114.55,0,1,0
txn_24484,3755,17.63,upi,mobile,0.4,None,0.23,907,16,Wednesday,9,104.97,0,0,0
txn_24680,2001,232.22,bnpl,tablet,0.12,Delhi,0.94,1579,5,None,9,60.91,0,0,0
txn_37767,3407,25.4,upi,tablet,0.26,Unknown,0.1,299,17,Wednesday,5,70.22,0,0,0
txn_14388,4498,56.97,debit_card,mobile,0.16,Unknown,0.37,1432,5,Thursday,10,78.23,0,0,0
txn_32935,2037,184.9,net_banking,None,0.59,None,,1739,5,Saturday,6,48.62,0,0,0
txn_39676,3928,200.52,debit_card,tablet,0.08,Unknown,0.86,169,0,Thursday,8,90.58,0,0,0
txn_11412,3570,45.74,upi,tablet,0.36,None,0.51,1423,17,None,5,97.35,0,0,0
txn_38823,1497,136.77,credit_card,None,0.21,New York,0.93,762,11,Thursday,10,114.69,0,0,0
txn_43232,3625,115.33,debit_card,desktop,0.05,Unknown,0.55,1398,15,Monday,14,92.52,0,0,0
txn_33415,1091,31.17,wallet,tablet,0.26,Delhi,0.37,1256,15,Thursday,5,69.42,0,0,0
txn_42318,1113,7.27,wallet,desktop,0.42,London,0.7,1681,8,Monday,13,36.83,0,0,0
txn_8599,3218,2.73,debit_card,tablet,0.2,Delhi,0.74,1736,6,Saturday,11,99.93,0,0,0
txn_25169,3760,24.16,wallet,tablet,0.1,Unknown,0.0,1908,11,Sunday,10,85.66,0,0,0
txn_42039,4920,19.33,debit_card,tablet,0.15,Delhi,,371,8,None,11,97.78,0,0,0
txn_24708,3124,44.38,upi,mobile,0.2,None,0.61,10,20,Wednesday,4,53.5,1,0,0
txn_49020,3129,27.15,None,tablet,0.54,Delhi,0.82,810,2,Thursday,7,78.81,0,0,0
txn_30108,4718,239.67,bnpl,tablet,0.22,Unknown,0.24,1879,16,Wednesday,4,94.41,0,0,0
txn_24115,3078,117.8,upi,tablet,0.69,New York,0.43,1595,3,Wednesday,9,72.35,0,0,0
txn_49534,1823,111.67,wallet,desktop,0.15,Delhi,0.52,1734,15,Monday,9,106.82,0,0,0
txn_49998,2019,67.1,bnpl,tablet,0.54,Delhi,0.65,1590,7,Monday,9,112.48,0,0,0
txn_43997,1927,112.25,credit_card,desktop,0.5,London,0.36,1867,16,Sunday,9,67.9,0,1,0
txn_37187,3788,87.11,net_banking,mobile,0.21,London,0.04,740,11,Wednesday,6,,0,0,0
txn_483,4170,313.69,wallet,desktop,0.02,None,0.29,448,15,Friday,13,66.47,0,0,1
txn_19061,2188,36.49,debit_card,mobile,0.54,Dubai,0.62,1231,21,Sunday,6,80.8,0,0,0
txn_14116,4673,222.5,upi,mobile,0.2,Unknown,0.55,919,10,None,9,124.39,0,0,0
txn_11824,3233,70.33,net_banking,tablet,0.27,London,0.47,1751,12,Wednesday,5,88.74,0,0,0
txn_25584,2025,114.91,None,None,0.48,Unknown,0.04,10,23,Monday,7,,0,0,0
txn_45185,4689,36.33,bnpl,tablet,0.5,New York,0.67,1877,23,Thursday,5,86.4,1,1,0
txn_39962,3804,67.84,bnpl,desktop,0.52,Unknown,0.36,1,20,Sunday,11,83.0,0,0,0
txn_9080,4829,15.28,credit_card,tablet,0.34,Delhi,0.06,1703,20,Saturday,6,74.47,0,0,0
